trial,pr_auc,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,reg_alpha,reg_lambda,gamma,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,n_features,goal
25,0.07348764357937762,0.15660664758949883,3,6,0.5286201259988734,0.756382487378302,1.2729280648347144e-06,1.0709238446371911,4.94160476379469,1666.0,0.04141656662665066,0.6831876797981724,0.0459245608069476,0.06994151475191974,0.1998542784133244,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.022416955369879765,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.15284287752190748,0.09580838323353294,0.463768115942029,2.3132864705371867,0.42683920929284697,1.7743538290325092,0.04141656662665066,ok,xgboost_hpo_trial_25,val,36,85,below_strong
26,0.05057101547237648,0.03986093991551754,6,8,0.611970699395286,0.9416860695555195,3.230953776777884e-05,0.0667416182936739,8.672333615715458e-05,1666.0,0.04141656662665066,0.5825188532846914,0.046555303690703126,0.08311906835737348,0.21347346344514626,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.028021194212349703,0.023952095808383235,0.057971014492753624,0.5783216176342967,0.028021194212349703,0.05089820359281437,0.2463768115942029,1.2289334374728804,0.16405135520684735,1.2210335040141918,0.04141656662665066,ok,xgboost_hpo_trial_26,val,0,85,below_strong
27,0.07965370719077675,0.1920027728249581,4,4,0.674858686529353,0.7046495554682687,1.3337610288168306e-08,1.5450244271507006e-08,0.3066055790618525,1666.0,0.04141656662665066,0.7235396077790784,0.04619803565071498,0.07312768675825175,0.19875649172072685,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.10189525168127166,0.08383233532934131,0.2028985507246377,2.024125661720038,0.18993274913389036,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.40961891175871207,1.9232329881135373,0.04141656662665066,ok,xgboost_hpo_trial_27,val,16,85,below_strong
28,0.09697232953130146,0.18388814857710895,4,3,0.7562339043323472,0.703679744382874,3.5239269705214054e-08,3.993855684912665e-08,0.3560938650210205,1666.0,0.04141656662665066,0.7251050429700617,0.05186556866089801,0.06463226039329598,0.19899537313180768,0.14285714285714285,0.17391304347826086,3.449275362318841,0.16710821275728552,0.12574850299401197,0.30434782608695654,3.0361884925800573,0.2781740370898716,0.08682634730538923,0.42028985507246375,2.0964158639243253,0.37935602200937435,2.341389869552873,0.04141656662665066,ok,xgboost_hpo_trial_28,val,97,85,below_strong
29,0.045819752744119736,0.031679816791641814,10,2,0.8173985550179728,0.5597049780411141,2.5109161540670455e-07,1.2837405271062288e-07,0.5625164126114518,1666.0,0.04141656662665066,0.5167342753169439,0.047065375163671694,0.08539146969781344,0.21573550664206953,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.004585286325657224,0.005988023952095809,0.014492753623188406,0.14458040440857417,0.004585286325657224,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.3551049521092317,1.106314609734833,0.04141656662665066,ok,xgboost_hpo_trial_29,val,0,85,below_strong
30,0.03770150780948012,0.13615701765221158,3,15,0.7557274506542341,0.5990839157366781,6.252561943872485e-07,1.2921398868966695e-07,2.008015129647274e-06,1666.0,0.04141656662665066,0.44618532937663924,0.047008648950710386,0.08409679581781251,0.21538750983160962,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.04075810067250866,0.011976047904191617,0.028985507246376812,0.28916080881714834,0.04075810067250866,0.04491017964071856,0.21739130434782608,1.0843530330643063,0.2515793764010597,0.9103001740665779,0.04141656662665066,ok,xgboost_hpo_trial_30,val,0,85,below_strong
31,0.08259371060465248,0.19843712158706744,4,4,0.7788861044576774,0.6922065468034988,1.1639691458321363e-08,2.2587111200508443e-08,0.39228244063862966,1666.0,0.04141656662665066,0.7212300236857151,0.05300969414756719,0.04897850547525,0.19801954721495194,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.07387405746892195,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1596698593845527,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.3726309353984104,1.9942191574978412,0.04141656662665066,ok,xgboost_hpo_trial_31,val,182,85,below_strong
32,0.0819753742351629,0.16537217825524897,4,4,0.8474962834566732,0.683523074741071,3.833535047797633e-08,1.0440390178051356e-07,0.21665963571503424,1666.0,0.04141656662665066,0.727641501728785,0.052596584085181246,0.07181398759918603,0.2032783678282467,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06674138985123293,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.19400855920114124,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.4795190544120644,1.9792894706634987,0.04141656662665066,ok,xgboost_hpo_trial_32,val,98,85,below_strong
33,0.07687379915593694,0.12499891835670483,5,2,0.7837896466807263,0.7638560974069402,1.320534656065647e-07,1.925687992012496e-08,1.4173868790086814,1666.0,0.04141656662665066,0.670745873149837,0.050568182885985476,0.053718995464314294,0.19971699070905313,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.1232932545343387,0.08383233532934131,0.2028985507246377,2.024125661720038,0.20480945587935603,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.4614835948644793,1.8561123100549413,0.04141656662665066,ok,xgboost_hpo_trial_33,val,150,85,below_strong
34,0.07348212468110234,0.0658477614133404,3,6,0.7310701112841049,0.5035347168559846,1.025573645113362e-08,1.039524466155205e-06,0.003924271943200371,1666.0,0.04141656662665066,0.7024266514206892,0.046418020265958745,0.075462456401281,0.202641083574987,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.024964336661911554,0.05389221556886228,0.13043478260869565,1.3012236396771675,0.1074994905237416,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.3691664968412472,1.7742205756335725,0.04141656662665066,ok,xgboost_hpo_trial_34,val,77,85,below_strong
35,0.03774575353675579,0.16308733916834117,4,2,0.9601023341084866,0.6367536125685664,7.136369501066427e-07,3.092641631005591e-06,0.22380608879965314,1666.0,0.04141656662665066,0.4374960296933562,0.04807295370747649,0.08866705711023147,0.21987412480225638,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.01783166904422254,0.03592814371257485,0.08695652173913043,0.867482426451445,0.09934787038923987,0.0658682634730539,0.3188405797101449,1.590384448494316,0.2944772773588751,0.911368483945437,0.04141656662665066,ok,xgboost_hpo_trial_35,val,0,85,below_strong
36,0.08279165979625104,0.19809198782029508,3,9,0.7169083379675855,0.7317076778077795,7.835228514709194e-08,5.246909008992139e-08,0.0012175826906833322,1666.0,0.04141656662665066,0.7093145662610147,0.04659932526003378,0.0633831863088359,0.19254458074543163,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.12431220705115141,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1980843692683921,0.09580838323353294,0.463768115942029,2.3132864705371867,0.43336050540044835,1.998998626384844,0.04141656662665066,ok,xgboost_hpo_trial_36,val,91,85,below_strong
37,0.076609582442589,0.09119934398491136,3,11,0.7149032071023578,0.7309912085331506,1.0979695560561741e-07,1.63113424856747e-05,5.81156746394997e-05,1666.0,0.04141656662665066,0.6847077400560835,0.04731598750492646,0.0750937833269613,0.20285285930952446,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06011819849195028,0.08383233532934131,0.2028985507246377,2.024125661720038,0.16405135520684735,0.09580838323353294,0.463768115942029,2.3132864705371867,0.3949459955166089,1.849732816657294,0.04141656662665066,ok,xgboost_hpo_trial_37,val,111,85,below_strong
