project_key,observation_date,withdraw_next_12m,capacity_reduction_pct,capacity_reduction_pct_missing,cost_change_since_previous_study,cost_change_since_previous_study_missing,dpp_event_count_to_date,dpp_event_count_to_date_missing,network_upgrade_cost,network_upgrade_cost_missing,restudy_count,study_delay_days,upgrade_cost_per_mw,upgrade_cost_per_mw_missing,extreme_weather_days_12m,fema_risk_score,population,population_change_since_2020,population_yoy_pct,population_yoy_pct_missing,rural_flag,storm_events_12m,storm_property_damage_12m,distance_to_transmission_km,mtep_investment_nearby_usd,nearby_mtep_upgrade_count,nearby_transmission_voltage,construction_cost_index_change_12m,interest_rate_at_entry,interest_rate_at_observation,interest_rate_change_since_entry,miso_demand_yoy_pct,miso_generation_yoy_pct,miso_mean_demand_mw,miso_net_interchange_mw,miso_peak_demand_mw,news_count_90d,news_sentiment_mean_90d,capacity_change_pct,capacity_mw,developer_active_project_count,developer_prior_completion_rate,developer_prior_withdrawal_rate,is_hybrid,log1p_capacity_mw,months_until_service,nearby_queue_mw,other_active_mw_same_poi,other_active_mw_same_technology,other_active_projects_same_poi,other_active_projects_same_state,prior_12m_withdrawal_count,queue_age_months,service_date_passed,service_date_shift_months,years_since_last_change,years_since_last_change_missing,technology_primary__battery,technology_primary__natural_gas,technology_primary__other,technology_primary__solar,technology_primary__wind_onshore,technology_primary__OTHER_RARE,technology_primary_missing,state_code__AR,state_code__IA,state_code__IL,state_code__IN,state_code__KY,state_code__LA,state_code__MI,state_code__MN,state_code__MO,state_code__MS,state_code__ND,state_code__SD,state_code__TX,state_code__WI,state_code__OTHER_RARE,state_code_missing,study_phase__In_Progress,study_phase__Not_Started,study_phase__OTHER_RARE,study_phase_missing,service_type__ERIS,service_type__NRIS,service_type__OTHER_RARE,service_type_missing,dpp_delay_info_available,eia_yoy_available,project_change_history_available,avg_withdrawn_mw_12m,developer_avg_active_project_mw,avg_active_project_mw_state,news_recent_intensity,negative_news_share_90d
P::J1135,2021-12-31,0,0.0,0.0,8475.0,0.0,3.0,0.0,8475.0,0.0,0.0,467.0,169.5,0.0,2.0,55.78880407124682,38823.0,0.0,-0.5838518859952346,0.0,1.0,16.0,0.0,9.676070991224844,5703735256.0,512.0,161.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,41.0,-1.4753644728007926,0.0,75.0,58.0,0.20552147239263804,0.6165644171779141,1,4.330733340286331,-2.9897330595482545,0.0,0.0,118253.8,0.0,63.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,158.5241379310345,153.1968253968254,1.3902439024390243,0.5365853658536586
P::J1135,2022-12-31,0,0.0,0.0,8475.0,0.0,3.0,0.0,8475.0,0.0,0.0,467.0,169.5,0.0,3.0,55.78880407124682,38506.0,-317.0,-0.8165262859645028,0.0,1.0,4.0,0.0,9.676070991224844,5849537961.0,537.0,161.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,39.0,-0.8628322234173944,0.0,75.0,77.0,0.1954674220963173,0.5864022662889519,1,4.330733340286331,-14.981519507186858,0.0,0.0,228054.8,0.0,102.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,260.54048780487807,155.4077922077922,170.95490196078433,1.1538461538461537,0.48717948717948717
P::J1139,2020-12-31,0,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,12.0,,1.0,2.0,90.45801526717557,209612.0,3958.0,,1.0,0.0,24.0,5247000.0,0.7069616871793323,5808332664.0,471.0,138.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,80.0,-1.5994276854411957,,150.0,62.0,0.13736263736263737,0.521978021978022,0,5.017279836814924,-2.004106776180698,0.0,0.0,66278.8,0.0,69.0,1781,33.67556468172484,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,201.1618641212802,154.61290322580646,176.68115942028984,0.825,0.55
P::J1139,2021-12-31,0,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,12.0,,1.0,2.0,90.45801526717557,205654.0,0.0,-1.88825067267141,0.0,0.0,12.0,12000.0,0.7069616871793323,6120810356.0,499.0,138.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,87.0,-2.489076284386455,0.0,150.0,98.0,0.125,0.4666666666666667,0,5.017279836814924,-13.995893223819301,0.0,0.0,118178.8,0.0,108.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,174.94897959183675,189.8148148148148,1.2413793103448276,0.7126436781609196
P::J1139,2022-12-31,0,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,12.0,,1.0,1.0,90.45801526717557,206605.0,951.0,0.46242718352182965,0.0,0.0,24.0,0.0,0.7069616871793323,6290461357.0,520.0,138.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,85.0,-1.2165556686237007,0.0,150.0,196.0,0.09117647058823529,0.32941176470588235,0,5.017279836814924,-25.987679671457904,0.0,0.0,227979.8,0.0,226.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,260.54048780487807,191.46938775510205,198.91150442477877,0.9529411764705882,0.4470588235294118
P::J1140,2020-12-31,1,,1.0,,1.0,1.0,0.0,46446170.0,0.0,,,580577.125,0.0,0.0,51.335877862595424,40938.0,-417.0,,1.0,1.0,1.0,0.0,3.043834091521219,4705891660.0,440.0,230.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,47.0,-1.6175005122452393,,80.0,5.0,0.0,0.2857142857142857,0,4.394449154672439,-4.993839835728953,0.0,0.0,66348.8,0.0,49.0,1781,33.67556468172484,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.1618641212802,150.8,146.0612244897959,1.0851063829787233,0.6595744680851063
P::J1142,2020-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,71.02417302798982,21045.0,925.0,,1.0,1.0,,,3.458653562165241,2661829525.0,181.0,230.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,27.0,-3.2467332628137124,,20.0,31.0,0.0,0.42592592592592593,0,3.044522437723423,-6.997946611909651,200.0,200.0,66408.8,1.0,48.0,1781,33.67556468172484,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.1618641212802,166.93548387096774,160.875,1.1111111111111112,0.7037037037037037
P::J1142,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,71.02417302798982,20120.0,0.0,-4.395343311950583,0.0,1.0,2.0,0.0,3.458653562165241,2987141803.0,196.0,230.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-4.437048291788172,0.0,20.0,58.0,0.0,0.34831460674157305,0,3.044522437723423,-18.989733059548254,270.0,270.0,118308.8,2.0,90.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,193.8579941719281,190.8793103448276,167.3111111111111,0.975,0.85
P::J1142,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,71.02417302798982,19794.0,-326.0,-1.6202783300198753,0.0,1.0,0.0,0.0,3.458653562165241,3221902285.0,210.0,230.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,41.0,-3.4791116923470757,0.0,20.0,142.0,0.0,0.18857142857142858,0,3.044522437723423,-30.981519507186857,270.0,270.0,228109.8,2.0,204.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,188.8450704225352,185.7156862745098,1.4634146341463414,0.7317073170731707
P::J1144,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,4.0,50.82697201017812,18295.0,0.0,-1.4384225837733022,0.0,1.0,6.0,87000.0,75.46318142010816,795643205.0,102.0,115.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,71.0,-3.1989423114077646,,96.0,4.0,0.0,0.5,0,4.574710978503383,-3.975359342915811,0.0,0.0,118232.8,0.0,35.0,2059,45.667351129363446,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,304.75,196.14285714285714,1.5211267605633803,0.8309859154929577
P::J1144,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,6.0,50.82697201017812,18273.0,-22.0,-0.12025143481825262,0.0,1.0,12.0,678000.0,75.46318142010816,885774837.0,108.0,115.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,37.0,-3.54007718142635,0.0,96.0,17.0,0.0,0.19047619047619047,0,4.574710978503383,-15.967145790554415,0.0,0.0,228033.8,0.0,107.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,222.52941176470588,184.9626168224299,1.2972972972972974,0.7027027027027027
P::J1145,2020-12-31,0,,1.0,,1.0,2.0,0.0,0.0,0.0,0.0,12.0,,1.0,1.0,63.93129770992366,44762.0,422.0,,1.0,1.0,4.0,0.0,10.27076010110834,1333600947.0,117.0,161.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,34.0,-1.81610588581803,,250.0,20.0,0.08,0.52,0,5.5254529391317835,2.9897330595482545,0.0,0.0,66178.8,0.0,23.0,1781,33.67556468172484,0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,201.1618641212802,204.25,202.1304347826087,1.588235294117647,0.6176470588235294
P::J1145,2021-12-31,0,,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,445.0,,1.0,0.0,63.93129770992366,44340.0,0.0,-0.9427639515660613,0.0,1.0,5.0,15000.0,10.27076010110834,1401210476.0,124.0,161.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,30.0,-1.7497751720844623,0.0,250.0,36.0,0.056338028169014086,0.43661971830985913,0,5.5254529391317835,-9.00205338809035,0.0,0.0,118078.8,0.0,40.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,184.19444444444446,186.025,1.3,0.6333333333333333
P::J1145,2022-12-31,0,,1.0,,1.0,3.0,0.0,0.0,0.0,0.0,445.0,,1.0,0.0,63.93129770992366,44640.0,300.0,0.6765899864682012,0.0,1.0,2.0,1000.0,10.27076010110834,1626152476.0,133.0,161.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,38.0,-0.5130248823488874,0.0,250.0,56.0,0.043478260869565216,0.34782608695652173,0,5.5254529391317835,-20.993839835728952,0.0,0.0,227879.8,0.0,65.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,260.54048780487807,211.01785714285714,204.72307692307692,1.1842105263157894,0.34210526315789475
P::J1152,2020-12-31,0,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,12.0,,1.0,0.0,44.02035623409669,78159.0,-2021.0,,1.0,0.0,8.0,43000.0,0.21587371726476043,2955725016.0,567.0,138.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,47.0,-0.7023790147133347,,200.0,50.0,0.0,0.2537313432835821,0,5.303304908059076,2.9897330595482545,50.0,0.0,66228.8,0.0,106.0,1781,33.67556468172484,0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,201.1618641212802,151.44,155.16037735849056,1.2127659574468086,0.574468085106383
P::J1152,2021-12-31,1,0.0,0.0,,1.0,2.0,0.0,,1.0,0.0,12.0,,1.0,1.0,44.02035623409669,80180.0,0.0,2.5857546795634567,0.0,0.0,14.0,127000.0,0.21587371726476043,3156056325.0,590.0,138.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,19.0,-3.623136292095331,0.0,200.0,70.0,0.0,0.29292929292929293,0,5.303304908059076,-9.00205338809035,249.0,249.0,118128.8,2.0,145.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,165.42857142857142,171.3655172413793,0.3157894736842105,0.7894736842105263
P::J1153,2020-12-31,0,-52.23274695534504,0.0,,1.0,2.0,0.0,,1.0,0.0,206.0,,1.0,2.0,70.19720101781171,115232.0,-2821.0,,1.0,0.0,12.0,85500.0,2.072599331297972,6715315.0,1.0,138.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,210.0,-2.1520596946521455,,150.0,64.0,0.09012875536480687,0.6351931330472103,0,5.017279836814924,2.9897330595482545,0.0,0.0,66278.8,0.0,60.0,1781,33.67556468172484,0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,201.1618641212802,122.625,140.61666666666667,1.2714285714285714,0.7666666666666667
P::J1153,2021-12-31,0,-52.23274695534504,0.0,,1.0,4.0,0.0,,1.0,0.0,643.0,,1.0,1.0,70.19720101781171,118053.0,0.0,2.4481046931407846,0.0,0.0,5.0,15000.0,2.072599331297972,6715315.0,1.0,138.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,70.0,-3.6229843402017083,0.0,150.0,93.0,0.08013937282229965,0.5923344947735192,0,5.017279836814924,-9.00205338809035,0.0,0.0,118178.8,0.0,105.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,147.43010752688173,148.03809523809525,1.1571428571428573,0.8
P::J1153,2022-12-31,0,-52.23274695534504,0.0,,1.0,4.0,0.0,,1.0,0.0,643.0,,1.0,0.0,70.19720101781171,117687.0,-366.0,-0.31003024065462403,0.0,0.0,6.0,124000.0,2.072599331297972,6715315.0,1.0,138.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,53.0,-0.2885708364708367,0.0,150.0,117.0,0.07836990595611286,0.5517241379310345,0,5.017279836814924,-20.993839835728952,0.0,0.0,227979.8,0.0,135.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,260.54048780487807,153.17094017094018,152.1259259259259,0.7924528301886793,0.37735849056603776
P::J1154,2020-12-31,0,0.13513513513512745,0.0,,1.0,2.0,0.0,,1.0,0.0,206.0,,1.0,,75.79516539440203,84829.0,-1379.0,,1.0,0.0,,,4.374551827209553,4045495182.0,619.0,138.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,210.0,-2.1520596946521455,,75.0,64.0,0.09012875536480687,0.6351931330472103,0,4.330733340286331,2.9897330595482545,0.0,0.0,66353.8,0.0,60.0,1781,33.67556468172484,0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,201.1618641212802,122.625,141.86666666666667,1.2714285714285714,0.7666666666666667
P::J1154,2021-12-31,0,0.13513513513512745,0.0,,1.0,3.0,0.0,,1.0,0.0,544.0,,1.0,4.0,75.79516539440203,86208.0,0.0,1.6256233127821762,0.0,0.0,10.0,8000.0,4.374551827209553,4173778935.0,632.0,138.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,70.0,-3.6229843402017083,0.0,75.0,93.0,0.08013937282229965,0.5923344947735192,0,4.330733340286331,-9.00205338809035,149.0,149.0,118253.8,1.0,105.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,147.43010752688173,148.75238095238095,1.1571428571428573,0.8
P::J1154,2022-12-31,0,0.13513513513512745,0.0,,1.0,3.0,0.0,,1.0,0.0,544.0,,1.0,3.0,75.79516539440203,85782.0,-426.0,-0.49415367483296446,0.0,0.0,18.0,52000.0,4.374551827209553,4427212983.0,661.0,138.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,53.0,-0.2885708364708367,0.0,75.0,117.0,0.07836990595611286,0.5517241379310345,0,4.330733340286331,-20.993839835728952,149.0,149.0,228054.8,1.0,135.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,260.54048780487807,153.17094017094018,152.68148148148148,0.7924528301886793,0.37735849056603776
P::J1155,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,5.0,89.2175572519084,40538.0,0.0,-0.43961981481935863,0.0,1.0,11.0,143000.0,3.0980013248893647,970866715.0,124.0,500.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-1.522294253531468,,150.0,57.0,0.010526315789473684,0.3684210526315789,0,5.017279836814924,-18.989733059548254,0.0,0.0,118178.8,0.0,70.0,2059,45.667351129363446,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,233.6140350877193,217.15714285714284,1.125,0.575
P::J1155,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,2.0,89.2175572519084,39534.0,-1004.0,-2.4766885391484528,0.0,1.0,20.0,250000.0,3.0980013248893647,1118926474.0,128.0,500.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,77.0,-1.0991714919600437,0.0,150.0,189.0,0.008771929824561403,0.15350877192982457,0,5.017279836814924,-30.981519507186857,0.0,0.0,227979.8,0.0,203.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,228.7037037037037,222.61083743842366,0.974025974025974,0.5194805194805194
P::J1158,2021-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,71.02417302798982,20120.0,0.0,-4.395343311950583,0.0,1.0,2.0,0.0,3.458653562165241,2987141803.0,196.0,230.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,40.0,-4.437048291788172,,70.0,58.0,0.0,0.34831460674157305,0,4.2626798770413155,-18.989733059548254,220.0,220.0,118258.8,2.0,90.0,2059,45.667351129363446,1,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,193.8579941719281,190.8793103448276,166.75555555555556,0.975,0.85
P::J1158,2022-12-31,0,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.0,71.02417302798982,19794.0,-326.0,-1.6202783300198753,0.0,1.0,0.0,0.0,3.458653562165241,3221902285.0,210.0,230.0,-7.179227755746058,2.72,4.22,1.4999999999999996,1.2095487840053296,1.5503132552714252,69227.84444444445,-2701.1277777777777,84452.0,41.0,-3.4791116923470757,0.0,70.0,142.0,0.0,0.18857142857142858,0,4.2626798770413155,-30.981519507186857,220.0,220.0,228059.8,2.0,204.0,205,57.659137577002056,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,260.54048780487807,188.8450704225352,185.47058823529412,1.4634146341463414,0.7317073170731707
P::J1164,2020-12-31,0,,1.0,,1.0,1.0,0.0,7120611.0,0.0,,,89007.6375,0.0,2.0,9.414758269720101,9334.0,-342.0,,1.0,1.0,7.0,0.0,1.089471744354605,4705891660.0,440.0,161.0,3.792784458834421,2.72,0.89,-1.83,,,65831.23055555555,-5910.3388888888885,79415.0,47.0,-1.6175005122452393,,80.0,48.0,0.22602739726027396,0.6095890410958904,0,4.394449154672439,6.997946611909651,200.0,200.0,66348.8,1.0,49.0,1781,33.67556468172484,0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,201.1618641212802,151.07083333333333,146.0612244897959,1.0851063829787233,0.6595744680851063
P::J1164,2021-12-31,0,60.0,0.0,197013.0,0.0,3.0,0.0,7120611.0,0.0,0.0,467.0,89007.6375,0.0,0.0,9.414758269720101,9676.0,0.0,3.664023998285826,0.0,1.0,11.0,0.0,1.089471744354605,4816160651.0,463.0,161.0,47.993315508021375,2.72,1.63,-1.0900000000000003,3.902822972024885,11.917511051905072,68400.50694444444,-1727.375,80485.0,39.0,-2.757882244335394,0.0,80.0,58.0,0.20552147239263804,0.6165644171779141,0,4.394449154672439,-4.993839835728953,200.0,200.0,118248.8,1.0,68.0,2059,45.667351129363446,1,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,193.8579941719281,158.5241379310345,123.61176470588236,1.2307692307692308,0.6923076923076923
