trial,pr_auc,depth,learning_rate,l2_leaf_reg,random_strength,bagging_temperature,border_count,min_data_in_leaf,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,dropped_features,n_features,goal
64,0.044345288148279094,5,0.09519722253668388,17.951178925924832,0.7535969644171505,7.759312649865633,48,50,1666.0,0.04141656662665066,0.5242392892470483,0.04980424974708732,0.06814718536220543,0.21249274874587454,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.024964336661911554,0.029940119760479042,0.07246376811594203,0.7229020220428708,0.05298553087426126,0.05089820359281437,0.2463768115942029,1.2289334374728804,0.19655594049317301,1.0707137689135213,0.04141656662665066,ok,catboost_hpo_trial_64,val,228,[],64,below_strong
65,0.055264527027354224,7,0.0677212785199884,7.945464833018383,0.5694516716497402,7.280955848398651,40,63,1666.0,0.04141656662665066,0.6120307097547031,0.044847854563905935,0.029736816640421906,0.18705360240765762,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.012227430201752598,0.04790419161676647,0.11594202898550725,1.1566432352685934,0.08406358263704912,0.0688622754491018,0.3333333333333333,1.662674650698603,0.2807214183819034,1.3343580003995963,0.04141656662665066,ok,catboost_hpo_trial_65,val,669,[],64,below_strong
66,0.04869948375045953,7,0.0840852279489967,1.323706008012367,0.33584829910709246,3.874449320748343,131,60,1666.0,0.04141656662665066,0.5612470846605501,0.044595596668842274,0.02286420818120598,0.18914719550448755,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.03770124312207051,0.041916167664670656,0.10144927536231885,1.012062830860019,0.06826981862645201,0.04790419161676647,0.2318840579710145,1.1566432352685934,0.1771958426737314,1.1758455062067477,0.04141656662665066,ok,catboost_hpo_trial_66,val,269,[],64,below_strong
67,0.08288224660843667,4,0.02336031841153887,14.48688259354446,1.2550717738324573,6.75146286278122,81,49,1666.0,0.04141656662665066,0.7163113809407131,0.046735726397716934,0.08442005189734006,0.20891376977415937,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.06572243733442022,0.10179640718562874,0.2463768115942029,2.457866874945761,0.17933564295903812,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.38873038516405134,2.0011858384008043,0.04141656662665066,ok,catboost_hpo_trial_67,val,305,[],64,below_strong
68,0.0681813249904701,8,0.03108357477221065,6.825039044132741,0.0060742282946276704,5.984749561928988,65,52,1666.0,0.04141656662665066,0.6597469893731907,0.04328672160848971,0.04753238589100907,0.18619191019019485,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.06368453230079478,0.08383233532934131,0.2028985507246377,2.024125661720038,0.18493988180150805,0.08083832335329341,0.391304347826087,1.9518354595157512,0.33207662522926434,1.6462331512191766,0.04141656662665066,ok,catboost_hpo_trial_68,val,298,[],64,below_strong
69,0.06047028363798389,6,0.0357202623700199,5.143742695565583,0.9635872421041489,5.647940670065708,100,56,1666.0,0.04141656662665066,0.6213098835679217,0.04882601419412226,0.08725544613977913,0.21583243078962497,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.08610148767067455,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.14978601997146934,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.20328102710413695,1.4600506165345097,0.04141656662665066,ok,catboost_hpo_trial_69,val,184,[],64,below_strong
70,0.04101205448936766,7,0.16497367364861965,19.944168310323548,1.6451054103015201,6.425681808917178,49,44,1666.0,0.04141656662665066,0.5218707177406914,0.04699839083684002,0.033905151732301395,0.19992300278613953,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.007642143876095374,0.011976047904191617,0.028985507246376812,0.28916080881714834,0.012227430201752598,0.03293413173652695,0.15942028985507245,0.795192224247158,0.17067454656613001,0.9902330837577756,0.04141656662665066,ok,catboost_hpo_trial_70,val,378,[],64,below_strong
71,0.08422487060901332,3,0.02257151779592287,12.606398285858463,1.3164962816308328,6.749920262454797,78,41,1666.0,0.04141656662665066,0.7297332861434029,0.04782242746170505,0.09163475682002821,0.21394590878598582,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.033115956796413284,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1599755451395965,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.354085999592419,2.0336033976031334,0.04141656662665066,ok,catboost_hpo_trial_71,val,326,[],64,below_strong
72,0.07849005699667831,3,0.014487298705851755,11.937571233092903,1.1092091140571982,7.093405656724577,73,41,1666.0,0.04141656662665066,0.7025264762734473,0.0456178187082013,0.07931015262064883,0.2058879806484822,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.09170572651314449,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.18035459547585084,0.08083832335329341,0.391304347826087,1.9518354595157512,0.3403301406154473,1.8951367384995084,0.04141656662665066,ok,catboost_hpo_trial_72,val,406,[],64,below_strong
73,0.04990079874189812,3,0.020183573483689515,16.516452632427796,4.989516455010893,7.7780323921752395,60,36,1666.0,0.04141656662665066,0.5739611409073171,0.04932499793053139,0.09757003538410282,0.22452722181025228,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.05094762584063583,0.03592814371257485,0.08695652173913043,0.867482426451445,0.06623191359282657,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.20175259832891787,1.2048511696232214,0.04141656662665066,ok,catboost_hpo_trial_73,val,251,[],64,below_strong
74,0.07147163165304868,4,0.02353497789299899,10.380338955867423,1.7961560973378696,7.385490933063921,118,46,1666.0,0.04141656662665066,0.6873213362010291,0.048272779803671215,0.09172852198832389,0.21660024541150377,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.040248624414102305,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.129406969635215,0.0718562874251497,0.34782608695652173,1.73496485290289,0.25769309150193603,1.7256773671591175,0.04141656662665066,ok,catboost_hpo_trial_74,val,306,[],64,below_strong
75,0.06731439831558947,8,0.02616129132872185,28.438180202519302,0.6841232746414464,6.633728912462903,142,64,1666.0,0.04141656662665066,0.6367872732387719,0.045595825727275704,0.06818923622014476,0.2005516374530843,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09170572651314449,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.19207254941919708,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.3311595679641329,1.6253012694749573,0.04141656662665066,ok,catboost_hpo_trial_75,val,951,[],64,below_strong
76,0.08249790984453254,3,0.016838284746877347,12.473435480158011,0.28640095989769665,6.926831190025855,94,30,1666.0,0.04141656662665066,0.7253455301153431,0.04570890241414105,0.075598021474549,0.20271233652959783,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.04075810067250866,0.08383233532934131,0.2028985507246377,2.024125661720038,0.1013857754228653,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.3418585693906664,1.9919060550868293,0.04141656662665066,ok,catboost_hpo_trial_76,val,382,[],64,below_strong
77,0.06295106654700254,7,0.19814959314182026,8.744408380240115,3.7008554493970793,7.576123080762116,88,17,1666.0,0.04141656662665066,0.6582269291152796,0.04528345386190668,0.03297918132351114,0.18403379562217326,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.027409822702262075,0.05389221556886228,0.13043478260869565,1.3012236396771675,0.121153454249032,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.3791522315060118,1.5199489401058877,0.04141656662665066,ok,catboost_hpo_trial_77,val,176,[],64,below_strong
78,0.07997649818946642,4,0.012371939448530355,14.903471939660514,0.5449852157059307,7.142804399896284,36,53,1666.0,0.04141656662665066,0.7181127657836704,0.046483591688907075,0.08342511484476049,0.20949473628484372,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.033115956796413284,0.08383233532934131,0.2028985507246377,2.024125661720038,0.15172202975341348,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.34389647442429183,1.9310267533862473,0.04141656662665066,ok,catboost_hpo_trial_78,val,327,[],64,below_strong
79,0.05439140780058951,8,0.030367194932683268,21.7563515934884,0.15381094654391347,7.80698262755518,107,40,1666.0,0.04141656662665066,0.595178459611772,0.04649277567584268,0.05737423864263365,0.19930299512259728,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.04585286325657224,0.04790419161676647,0.11594202898550725,1.1566432352685934,0.09680048909720806,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.24556755655186469,1.3132765999388714,0.04141656662665066,ok,catboost_hpo_trial_79,val,1033,[],64,below_strong
80,0.06131227276771367,7,0.14091207968540023,10.696853599461909,2.1288000122331407,5.131106709298711,44,62,1666.0,0.04141656662665066,0.6496737542312125,0.05211592162524095,0.10994583764453333,0.23269626438949165,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.06113715100876299,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.11667006317505604,0.059880239520958084,0.2898550724637681,1.4458040440857416,0.2437334420216018,1.4803803830581301,0.04141656662665066,ok,catboost_hpo_trial_80,val,26,[],64,below_strong
81,0.07449294054094113,4,0.024898452809015578,14.083768228905281,1.3007228995075384,6.757776574120941,83,49,1666.0,0.04141656662665066,0.6886281342735018,0.04405194840141059,0.06816625662288903,0.19831592196188816,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.03770124312207051,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.14723863867943754,0.08083832335329341,0.391304347826087,1.9518354595157512,0.3235174240880375,1.798626651321854,0.04141656662665066,ok,catboost_hpo_trial_81,val,239,[],64,below_strong
82,0.0791698249664688,4,0.018831617043364467,19.837641572430904,1.2656251239169327,6.553049704627199,67,49,1666.0,0.04141656662665066,0.7065920702766963,0.04661787359625778,0.08337468370667976,0.20888498361744837,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.07132667617689016,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.15640921133075197,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.3428775219074791,1.9115496868715511,0.04141656662665066,ok,catboost_hpo_trial_82,val,389,[],64,below_strong
83,0.06428307113279796,5,0.022817364168946756,23.72901082187202,0.8884002270149274,7.3733745248929345,77,47,1666.0,0.04141656662665066,0.6642708702004664,0.04819928395296738,0.09012684367572713,0.21659521881343088,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.02037905033625433,0.05389221556886228,0.13043478260869565,1.3012236396771675,0.07530059099245975,0.07784431137724551,0.37681159420289856,1.8795452573114642,0.29590381088241285,1.5521100943078465,0.04141656662665066,ok,catboost_hpo_trial_83,val,223,[],64,below_strong
84,0.0663656846162663,4,0.020877072781203636,14.860371454994036,1.4317939102666577,7.976926313296562,81,51,1666.0,0.04141656662665066,0.6482807437859028,0.047025747231369784,0.0853890126418023,0.21240434279228265,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09629101283880172,0.08383233532934131,0.2028985507246377,2.024125661720038,0.14978601997146934,0.0718562874251497,0.34782608695652173,1.73496485290289,0.2766456083146525,1.602394645952169,0.04141656662665066,ok,catboost_hpo_trial_84,val,268,[],64,below_strong
85,0.05945844698665091,3,0.09621244652360174,30.419435264419146,1.0464229619595473,6.774672693045156,125,58,1666.0,0.04141656662665066,0.6076747161797937,0.04669898968462219,0.08299675522969926,0.21227717216957576,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.030568575504381496,0.0658682634730539,0.15942028985507245,1.590384448494316,0.10250662319135928,0.0658682634730539,0.3188405797101449,1.590384448494316,0.26401059710617486,1.4356198939095715,0.04141656662665066,ok,catboost_hpo_trial_85,val,39,[],64,below_strong
86,0.070431831376811,4,0.03289982036384664,13.530939086316254,1.170950511317367,6.053235616705074,56,55,1666.0,0.04141656662665066,0.6675514778615702,0.04614188455726915,0.07858989175617595,0.20664666289367256,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.04534338699816588,0.08383233532934131,0.2028985507246377,2.024125661720038,0.14876706745465662,0.08383233532934131,0.4057971014492754,2.024125661720038,0.3196454045241492,1.7005714648372048,0.04141656662665066,ok,catboost_hpo_trial_86,val,213,[],64,below_strong
87,0.07796068832127527,6,0.028027700043530116,1.0004423589013922,0.6733497058890722,2.466575920029568,91,60,1666.0,0.04141656662665066,0.6968001597197645,0.04285064010551928,0.05086150065675108,0.1860147899586282,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.05706134094151213,0.11377245508982035,0.2753623188405797,2.747027683762909,0.26339922559608725,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.4273486855512533,1.882355170191951,0.04141656662665066,ok,catboost_hpo_trial_87,val,242,[],64,below_strong
88,0.0880121968439541,5,0.015757104330558554,3.448717159760881,1.6093571421785438,5.6621300965540815,231,22,1666.0,0.04141656662665066,0.7211256613396495,0.045669278016803726,0.07981133633553927,0.2053009323759244,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.05298553087426126,0.11976047904191617,0.2898550724637681,2.891608088171483,0.21561035255757083,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.3773181169757489,2.1250481151018485,0.04141656662665066,ok,catboost_hpo_trial_88,val,361,[],64,below_strong
89,0.08335043161330107,5,0.01043324787287673,3.5456273971397416,1.5896080218206303,4.52174679164552,235,20,1666.0,0.04141656662665066,0.7032207127494488,0.04709627943574038,0.08733759437824044,0.2117843604147661,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.09119625025473813,0.10778443113772455,0.2608695652173913,2.602447279354335,0.20837578968820053,0.10179640718562874,0.4927536231884058,2.457866874945761,0.4859384552679845,2.0124901314168055,0.04141656662665066,ok,catboost_hpo_trial_89,val,546,[],64,below_strong
90,0.07301401024543934,5,0.015297862626162416,1.6912756128212039,2.003160737673963,5.135953939615864,185,27,1666.0,0.04141656662665066,0.6906382438085905,0.044477402569017346,0.06911611667428727,0.19861325773756103,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.10189525168127166,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.17322192785816182,0.08383233532934131,0.4057971014492754,2.024125661720038,0.36121866721010804,1.7629179865058253,0.04141656662665066,ok,catboost_hpo_trial_90,val,522,[],64,below_strong
91,0.08376570380824698,5,0.015642586371569216,3.0716634551820405,1.659073903217124,5.581678653339928,237,23,1666.0,0.04141656662665066,0.7183895528754095,0.04657622558688574,0.08350339984048198,0.20817645869569626,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06623191359282657,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.14723863867943754,0.09880239520958084,0.4782608695652174,2.385576672741474,0.44273486855512534,2.0225168484715867,0.04141656662665066,ok,catboost_hpo_trial_91,val,518,[],64,below_strong
92,0.08296953151624248,5,0.013307386432745618,3.9942210195063157,1.7195975375662056,5.605971033928708,226,22,1666.0,0.04141656662665066,0.7158576316099933,0.04498284378309598,0.0734197685427848,0.20020480589893846,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09425310780517628,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.1818830242510699,0.09580838323353294,0.463768115942029,2.3132864705371867,0.3908701854493581,2.0032933261747825,0.04141656662665066,ok,catboost_hpo_trial_92,val,633,[],64,below_strong
93,0.06921811432138562,5,0.016899875665321272,3.2275455952808056,0.45427271508638,5.324593913785797,252,15,1666.0,0.04141656662665066,0.6719074714364797,0.04567367484240774,0.06930394723170324,0.2003979212400435,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.04840024454860403,0.08383233532934131,0.2028985507246377,2.024125661720038,0.13287140819237825,0.08083832335329341,0.391304347826087,1.9518354595157512,0.30313837375178315,1.6712663544844704,0.04141656662665066,ok,catboost_hpo_trial_93,val,442,[],64,below_strong
94,0.06396681388363294,6,0.015672523754000738,2.750059814862916,1.821532366786395,4.8686446769532985,216,23,1666.0,0.04141656662665066,0.6575236176526641,0.05113005418014577,0.10137812371738622,0.22572622109679746,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.043305481964540454,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.12176482575911962,0.0658682634730539,0.3188405797101449,1.590384448494316,0.2506623191359283,1.5444740859439492,0.04141656662665066,ok,catboost_hpo_trial_94,val,439,[],64,below_strong
95,0.10321802187199959,5,0.12900267102653212,2.2540935323339766,2.527729621613325,5.527592439951142,211,24,1666.0,0.04141656662665066,0.7306725472579929,0.04142212799724967,0.04575196865591002,0.17763636001676864,0.13095238095238096,0.15942028985507245,3.161835748792271,0.11870796820868147,0.12574850299401197,0.30434782608695654,3.0361884925800573,0.21744446708783371,0.11077844311377245,0.5362318840579711,2.6747374815586222,0.49551660892602406,2.492191658532628,0.04141656662665066,ok,catboost_hpo_trial_95,val,84,[],64,below_strong
96,0.07459893515279213,5,0.12494999135844495,2.074322061695509,2.406812983036663,6.234565647338558,242,25,1666.0,0.04141656662665066,0.6663399671485485,0.04174332166657412,0.043735777560815606,0.18140570925712385,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.05094762584063583,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.1571224780925209,0.07784431137724551,0.37681159420289856,1.8795452573114642,0.31353168942327286,1.8011858835442276,0.04141656662665066,ok,catboost_hpo_trial_96,val,85,[],64,below_strong
97,0.0875109520409721,5,0.10720505367824532,2.4460934000203283,2.454354786190335,5.918624850077068,208,20,1666.0,0.04141656662665066,0.728975524761101,0.04195792960784282,0.04827050824555865,0.18293708875395,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.06113715100876299,0.11976047904191617,0.2898550724637681,2.891608088171483,0.2757285510495211,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.5426941104544528,2.112945595655935,0.04141656662665066,ok,catboost_hpo_trial_97,val,82,[],64,below_strong
98,0.06412584714271492,5,0.10723100695782445,1.6691913878638307,3.1394048166767803,5.866592934532677,206,15,1666.0,0.04141656662665066,0.6403401304983074,0.044880879070550765,0.07014439648049521,0.20120349952949243,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.033115956796413284,0.08383233532934131,0.2028985507246377,2.024125661720038,0.14672916242103118,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.3256572243733442,1.5483139324603343,0.04141656662665066,ok,catboost_hpo_trial_98,val,53,[],64,below_strong
99,0.08507780160955587,5,0.114485010714234,2.2675871066904767,2.8846071202409362,4.636416620653072,209,19,1666.0,0.04141656662665066,0.7125180365358961,0.04232847149250457,0.05457163917727183,0.18701596152358127,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.06368453230079478,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.23018137354799267,0.10179640718562874,0.4927536231884058,2.457866874945761,0.4830853882209089,2.0541973548046393,0.04141656662665066,ok,catboost_hpo_trial_99,val,70,[],64,below_strong
100,0.09161436438944107,5,0.11675608684359064,1.4998905417528041,2.6140313816394407,4.012247696049605,200,20,1666.0,0.04141656662665066,0.700974653562386,0.04549904333857442,0.08010817006021148,0.20596214474484634,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.1013857754228653,0.11976047904191617,0.2898550724637681,2.891608088171483,0.2893825147748115,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.4397799062563685,2.2120221894609977,0.04141656662665066,ok,catboost_hpo_trial_100,val,33,[],64,below_strong
101,0.10400755201435136,5,0.1141110402225064,1.1308479383576773,2.861894879199908,4.006100602734432,203,18,1666.0,0.04141656662665066,0.735414227764014,0.04354233658949807,0.06938881461848048,0.19487575785578562,0.14285714285714285,0.17391304347826086,3.449275362318841,0.12573874057468923,0.11377245508982035,0.2753623188405797,2.747027683762909,0.2195842673731404,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.42388424699409005,2.5112548066073823,0.04141656662665066,ok,catboost_hpo_trial_101,val,58,[],64,below_strong
102,0.07135857728944998,5,0.1314776956874947,1.1492270175581865,2.614914593614829,3.414506912295787,194,21,1666.0,0.04141656662665066,0.6697612371021753,0.041938070350300866,0.02609548179498208,0.17580384315333214,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.03821071938047687,0.059880239520958084,0.14492753623188406,1.4458040440857416,0.095272060321989,0.08383233532934131,0.4057971014492754,2.024125661720038,0.36437742001222745,1.7229476777423722,0.04141656662665066,ok,catboost_hpo_trial_102,val,90,[],64,below_strong
