trial,pr_auc,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,n,positive_rate,roc_auc,brier,ece,log_loss,precision_at_5pct,recall_at_5pct,lift_at_5pct,withdrawn_mw_capture_at_5pct,precision_at_10pct,recall_at_10pct,lift_at_10pct,withdrawn_mw_capture_at_10pct,precision_at_20pct,recall_at_20pct,lift_at_20pct,withdrawn_mw_capture_at_20pct,pr_lift,val_prevalence,status,model,split,best_iteration,added_features,join_note,n_features,goal
98,0.08069174095858551,0.010157302684590166,34,8,89,0.5712537219574744,0.6830159921432434,1.2619007934793625,1.8375981640333892e-08,1666.0,0.04141656662665066,0.7066510576896899,0.046156135076755714,0.08167753484441592,0.21162575679639598,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.05757081719991848,0.08982035928143713,0.21739130434782608,2.1687060661286126,0.20012227430201754,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.4891991033217852,1.9482962382174418,0.04141656662665066,ok,lightgbm_hpo_trial_98,val,9,[],,85,below_strong
99,0.04255620580923588,0.018511154326810393,38,8,79,0.6203524416616104,0.7509472110316091,0.0002497232014206697,1.2444412467376739e-08,1666.0,0.04141656662665066,0.4517709836377992,0.04663585939430799,0.08301946308383767,0.21387522146856994,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.030466680252700225,0.029940119760479042,0.07246376811594203,0.7229020220428708,0.030466680252700225,0.014970059880239521,0.07246376811594203,0.3614510110214354,0.030466680252700225,1.0275165054809707,0.04141656662665066,ok,lightgbm_hpo_trial_99,val,1,[],,85,below_strong
100,0.1387664902079011,0.015893151077641353,26,9,74,0.6585098141591769,0.7074907836622186,0.5001280569712862,7.745325410743048e-08,1666.0,0.04141656662665066,0.7729665223743795,0.045860835077653456,0.08203971340775634,0.2102203847790297,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2684939881801508,0.17365269461077845,0.42028985507246375,4.192831727848651,0.4410026492765437,0.12874251497005987,0.6231884057971014,3.108478694784344,0.607295700020379,3.3505068505270037,0.04141656662665066,ok,lightgbm_hpo_trial_100,val,9,[],,85,below_strong
101,0.12420792343209039,0.016426095525067765,24,10,73,0.604963817312942,0.7037671245430261,0.22973941874723794,7.186012875528002e-08,1666.0,0.04141656662665066,0.7618678137449748,0.04585438558632825,0.08229850033287114,0.21015240837379523,0.16666666666666666,0.2028985507246377,4.024154589371981,0.23232117383329937,0.1497005988023952,0.36231884057971014,3.6145101102143538,0.392704299979621,0.1317365269461078,0.6376811594202898,3.180768896988632,0.6169757489300999,2.9989913106936608,0.04141656662665066,ok,lightgbm_hpo_trial_101,val,9,[],,85,below_strong
102,0.14058182256105367,0.014035512727053154,25,10,74,0.6605310216228294,0.7022950557363423,0.44684651127923747,1.1230340844618868e-08,1666.0,0.04141656662665066,0.7742460954870092,0.045889874641254574,0.08195288512329815,0.21037414051768002,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2684939881801508,0.17365269461077845,0.42028985507246375,4.192831727848651,0.45129406969635216,0.12874251497005987,0.6231884057971014,3.108478694784344,0.6057672712451599,3.39433791864805,0.04141656662665066,ok,lightgbm_hpo_trial_102,val,9,[],,85,below_strong
103,0.03386543832229104,0.016879584634560237,25,10,74,0.6582957280187183,0.7801883871803602,0.5474989463323828,1.0007563666606392e-08,1666.0,0.04141656662665066,0.3939270189576471,0.04655560136392628,0.08244829504153026,0.21351019291709603,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.02404727939678011,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.05461585490116161,0.011976047904191617,0.057971014492753624,0.28916080881714834,0.06480538006928876,0.8176785542744475,0.04141656662665066,ok,lightgbm_hpo_trial_103,val,1,[],,85,below_strong
104,0.11166183893812653,0.01422873952197986,21,10,77,0.6771504223989329,0.721433430824498,0.3726026797888747,3.396213239773429e-08,1666.0,0.04141656662665066,0.7581652192063018,0.04598593415235144,0.08243808764536223,0.2107915119969847,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.07377216221724067,0.1437125748502994,0.34782608695652173,3.46992970580578,0.3331974729977583,0.1317365269461078,0.6376811594202898,3.180768896988632,0.6108620338292235,2.6960670097234614,0.04141656662665066,ok,lightgbm_hpo_trial_104,val,9,[],,85,below_strong
105,0.03770999840836555,0.011905887958170883,19,10,83,0.681096397095321,0.7478154414235492,0.5120985081452577,3.646810388858884e-08,1666.0,0.04141656662665066,0.46026063361556546,0.046531068847258515,0.08252552371052607,0.21340328103835873,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.015284287752190748,0.005988023952095809,0.014492753623188406,0.14458040440857417,0.015284287752190748,0.008982035928143712,0.043478260869565216,0.21687060661286126,0.05461585490116161,0.910505178961406,0.04141656662665066,ok,lightgbm_hpo_trial_105,val,1,[],,85,below_strong
106,0.11148119746784615,0.013781543192439084,27,10,77,0.6711892402007824,0.7177293658307398,0.2547796486301116,7.272770615664127e-08,1666.0,0.04141656662665066,0.7576071075295165,0.04599761962831524,0.08242424943236598,0.21085228720504534,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09415121255349501,0.1377245508982036,0.3333333333333333,3.325349301397206,0.31281842266150395,0.1317365269461078,0.6376811594202898,3.180768896988632,0.5884450784593438,2.691705434513503,0.04141656662665066,ok,lightgbm_hpo_trial_106,val,9,[],,85,below_strong
107,0.11146115548723232,0.013694761058176883,27,10,77,0.9935741833023277,0.7162952806002051,0.3094780472127789,5.677711496006204e-08,1666.0,0.04141656662665066,0.7576615574492027,0.04600161625274976,0.08242210590487842,0.2108724641523476,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09415121255349501,0.1377245508982036,0.3333333333333333,3.325349301397206,0.31281842266150395,0.1317365269461078,0.6376811594202898,3.180768896988632,0.5884450784593438,2.6912215223438993,0.04141656662665066,ok,lightgbm_hpo_trial_107,val,9,[],,85,below_strong
108,0.1114683686588792,0.014121295226344028,27,10,77,0.9888330892987589,0.7163135577848702,0.23553122786494674,5.941025877499076e-08,1666.0,0.04141656662665066,0.7576071075295163,0.04598654264520363,0.0824242677096435,0.2107961644360261,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.09415121255349501,0.1377245508982036,0.3333333333333333,3.325349301397206,0.31281842266150395,0.1317365269461078,0.6376811594202898,3.180768896988632,0.5884450784593438,2.6913956838506197,0.04141656662665066,ok,lightgbm_hpo_trial_108,val,9,[],,85,below_strong
109,0.10149371150828038,0.014422837056220779,15,10,80,0.9470754503834901,0.7016653548238129,0.2618861809984425,2.6419567206542286e-08,1666.0,0.04141656662665066,0.7480874465710162,0.04599210848852549,0.08191815256778626,0.21082395957699274,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.07958019156307317,0.10778443113772455,0.2608695652173913,2.602447279354335,0.18606072957000203,0.11377245508982035,0.5507246376811594,2.747027683762909,0.4733034440595068,2.450558309750654,0.04141656662665066,ok,lightgbm_hpo_trial_109,val,8,[],,85,below_strong
110,0.12563234949878818,0.015869703284733326,28,10,73,0.900028389368296,0.7356562799975416,0.40274636199685643,1.5947313460221833e-08,1666.0,0.04141656662665066,0.7178087537320882,0.04630982074366454,0.08410969896516632,0.21227030237237213,0.17857142857142858,0.21739130434782608,4.311594202898551,0.23690646015895658,0.1437125748502994,0.34782608695652173,3.46992970580578,0.396474424291828,0.10479041916167664,0.5072463768115942,2.5301570771500477,0.5132463827185653,3.033383974854799,0.04141656662665066,ok,lightgbm_hpo_trial_110,val,9,[],,85,below_strong
111,0.09006325850379923,0.01573616084012793,28,10,72,0.9776365009781826,0.7698251132487545,0.4577243594766703,1.3719905110901259e-08,1666.0,0.04141656662665066,0.6629912970878367,0.04640798623036394,0.08255924623633826,0.2128280986518911,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06368453230079478,0.11976047904191617,0.2898550724637681,2.891608088171483,0.27267169349908293,0.08682634730538923,0.42028985507246375,2.0964158639243253,0.4356022009374363,2.1745708502511527,0.04141656662665066,ok,lightgbm_hpo_trial_111,val,2,[],,85,below_strong
112,0.0690023841069024,0.01770564747719816,19,10,76,0.8927417784595716,0.7348182360060175,1.550970935523287,1.5286045672688838e-07,1666.0,0.04141656662665066,0.6353035129273186,0.04637722258436025,0.08228871901333032,0.21266993172197027,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.05094762584063583,0.041916167664670656,0.10144927536231885,1.012062830860019,0.06429590381088242,0.0718562874251497,0.34782608695652173,1.73496485290289,0.32046056653759936,1.6660575640883972,0.04141656662665066,ok,lightgbm_hpo_trial_112,val,3,[],,85,below_strong
113,0.12380829554899694,0.01440360639734176,22,10,73,0.9039542391662592,0.720266008566587,0.2089472627763392,7.460432948700379e-08,1666.0,0.04141656662665066,0.7532647264345286,0.046024996646627174,0.08269279727160866,0.21098312643597303,0.17857142857142858,0.21739130434782608,4.311594202898551,0.2379254126757693,0.16167664670658682,0.391304347826087,3.9036709190315024,0.4263297330344406,0.12574850299401197,0.6086956521739131,3.0361884925800573,0.593030364785001,2.989342324414912,0.04141656662665066,ok,lightgbm_hpo_trial_113,val,9,[],,85,below_strong
114,0.06274504961126715,0.015107862170093696,24,10,70,0.9331193015093247,0.7420160848880943,0.08772753869274978,9.04483688259365e-08,1666.0,0.04141656662665066,0.5951739221184649,0.04653152730681298,0.0829253719406357,0.21340386795958233,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06368453230079478,0.07784431137724551,0.18840579710144928,1.8795452573114642,0.16619115549215407,0.0718562874251497,0.34782608695652173,1.73496485290289,0.3256572243733442,1.5149746761213199,0.04141656662665066,ok,lightgbm_hpo_trial_114,val,1,[],,85,below_strong
115,0.12856144530120614,0.0127127308893711,21,9,73,0.8716096911168253,0.7250597547930543,0.17494337174647687,1.9710806856872374e-08,1666.0,0.04141656662665066,0.754126850162896,0.0460901718859069,0.08278287241924231,0.21130808089036837,0.16666666666666666,0.2028985507246377,4.024154589371981,0.21754636233951496,0.16766467065868262,0.4057971014492754,4.048251323440076,0.4467087833706949,0.12574850299401197,0.6086956521739131,3.0361884925800573,0.5874261259425311,3.1041067807508615,0.04141656662665066,ok,lightgbm_hpo_trial_115,val,9,[],,85,below_strong
116,0.09047683041754895,0.012243544434748455,22,9,74,0.8733980551990934,0.7671343924025367,3.066190466659351,1.887108342288968e-08,1666.0,0.04141656662665066,0.6356392874320511,0.04641279258150007,0.0823990873949221,0.21285532568280155,0.15476190476190477,0.18840579710144928,3.7367149758454112,0.18453230079478297,0.1317365269461078,0.3188405797101449,3.180768896988632,0.340941512125535,0.08383233532934131,0.4057971014492754,2.024125661720038,0.44996943142449564,2.1845565141396603,0.04141656662665066,ok,lightgbm_hpo_trial_116,val,2,[],,85,below_strong
117,0.056892993335905376,0.0129353239043119,21,9,10,0.9037962414445083,0.6988087840771173,0.18653114570443624,3.479732413797689e-08,1666.0,0.04141656662665066,0.5727723176608314,0.046444543154932495,0.08209241508766338,0.2129984934250293,0.0,0.0,0.0,0.0,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.025677603423680456,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.20531893213776237,1.373677201414759,0.04141656662665066,ok,lightgbm_hpo_trial_117,val,2,[],,85,below_strong
118,0.09197968646700319,0.01616053918634098,30,9,72,0.8495734879713109,0.7310413839593148,0.38991617488435665,2.5397113582980943e-08,1666.0,0.04141656662665066,0.6554499832112747,0.04641848190722928,0.08266453686298222,0.2128748881278386,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06368453230079478,0.1497005988023952,0.36231884057971014,3.6145101102143538,0.35928265742816384,0.08682634730538923,0.42028985507246375,2.0964158639243253,0.43020175259832893,2.2208428645511207,0.04141656662665066,ok,lightgbm_hpo_trial_118,val,2,[],,85,below_strong
119,0.0970088761456544,0.011289007197203235,16,10,82,0.9269141634181847,0.72310833455798,0.06484201684441429,4.2940096022299926e-08,1666.0,0.04141656662665066,0.739393609394426,0.046100119356479285,0.08199838439843302,0.21135539857842509,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.06928877114326472,0.11377245508982035,0.2753623188405797,2.747027683762909,0.20643977990625637,0.11676646706586827,0.5652173913043478,2.8193178859671963,0.5059099245975137,2.3422722849081197,0.04141656662665066,ok,lightgbm_hpo_trial_119,val,8,[],,85,below_strong
120,0.12398459417640789,0.01688243631886516,22,9,73,0.8754309260162203,0.6969994752841786,0.03523786784212433,1.0215151914487109e-08,1666.0,0.04141656662665066,0.7630611744847677,0.04593171118306976,0.0827927802132434,0.21051079457696134,0.13095238095238096,0.15942028985507245,3.161835748792271,0.18646831057672714,0.16167664670658682,0.391304347826087,3.9036709190315024,0.4127776645608315,0.1347305389221557,0.6521739130434783,3.253059099192919,0.6322600366822906,2.9935990419984866,0.04141656662665066,ok,lightgbm_hpo_trial_120,val,9,[],,85,below_strong
121,0.07929382140031888,0.06592403488606939,17,9,73,0.8714289658371062,0.7057784015325301,0.11822211693268227,1.345385839453921e-08,1666.0,0.04141656662665066,0.700511829245052,0.049208633041654425,0.06603947329038853,0.19787540542412277,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.10800896678214796,0.08383233532934131,0.2028985507246377,2.024125661720038,0.18432851029142042,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.3990218055838598,1.9145435717816124,0.04141656662665066,ok,lightgbm_hpo_trial_121,val,159,[],,85,below_strong
122,0.03821994124047501,0.017097711385622497,22,10,74,0.8552736540570043,0.7419745686407857,0.03920233832999887,1.0563261121698503e-08,1666.0,0.04141656662665066,0.45688927608831775,0.04663349114312848,0.08302066277669462,0.2138484937922541,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.006113715100876299,0.03592814371257485,0.08695652173913043,0.867482426451445,0.05145710209904218,0.03293413173652695,0.15942028985507245,0.795192224247158,0.11004687181577338,0.9228177116903097,0.04141656662665066,ok,lightgbm_hpo_trial_122,val,2,[],,85,below_strong
123,0.06139813449813304,0.014764840933594323,30,9,70,0.8940195791766418,0.7033910957145675,0.6637353459011119,1.797664487012734e-08,1666.0,0.04141656662665066,0.6071710544226947,0.046507566936438344,0.08278362253069374,0.2132933303300065,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.09680048909720806,0.0658682634730539,0.15942028985507245,1.590384448494316,0.13755858976971674,0.0688622754491018,0.3333333333333333,1.662674650698603,0.3486855512533116,1.4824535083172414,0.04141656662665066,ok,lightgbm_hpo_trial_123,val,1,[],,85,below_strong
124,0.07638722182850163,0.018461197568547007,21,10,78,0.9069245497681568,0.6933561154381732,0.03161014731008025,1.3800096799356206e-07,1666.0,0.04141656662665066,0.7215340357372972,0.04589753261308987,0.08035050054012316,0.21037760200676806,0.011904761904761904,0.014492753623188406,0.28743961352657005,0.010189525168127165,0.05389221556886228,0.13043478260869565,1.3012236396771675,0.10087629916445894,0.10179640718562874,0.4927536231884058,2.457866874945761,0.46566130018341145,1.8443639357432424,0.04141656662665066,ok,lightgbm_hpo_trial_124,val,4,[],,85,below_strong
125,0.13206937897004487,0.01576347651530249,25,9,75,0.8783695657494265,0.6776387302714146,0.17995002745853356,4.428361765053517e-08,1666.0,0.04141656662665066,0.7756028059858612,0.04581424401331391,0.08187446020316025,0.20999069145600816,0.17857142857142858,0.21739130434782608,4.311594202898551,0.23741593641736294,0.15568862275449102,0.37681159420289856,3.7590905146229283,0.3821071938047687,0.1437125748502994,0.6956521739130435,3.46992970580578,0.6592622783778276,3.1888055849868806,0.04141656662665066,ok,lightgbm_hpo_trial_125,val,9,[],,85,below_strong
126,0.13034221517237252,0.01586821226825533,34,9,75,0.9246760313011269,0.6893896194564777,6.274472646744346e-05,1.9782384479710345e-07,1666.0,0.04141656662665066,0.7731298721334385,0.04583593455705158,0.08196075218849813,0.21008391807580407,0.17857142857142858,0.21739130434782608,4.311594202898551,0.23741593641736294,0.1497005988023952,0.36231884057971014,3.6145101102143538,0.3795598125127369,0.1407185628742515,0.6811594202898551,3.397639503601493,0.6536580395353576,3.147103340248879,0.04141656662665066,ok,lightgbm_hpo_trial_126,val,9,[],,85,below_strong
127,0.0908469335993432,0.020981618286257827,36,9,70,0.9202032749471977,0.6778030877612269,0.18774693820070248,2.2638121242036942e-07,1666.0,0.04141656662665066,0.6719891463160091,0.04651511483366609,0.08505822570777494,0.21306861688912074,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.15589973507234564,0.1317365269461078,0.3188405797101449,3.180768896988632,0.3166904422253923,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.4260240472793968,2.1934926286450116,0.04141656662665066,ok,lightgbm_hpo_trial_127,val,9,[],,85,below_strong
128,0.1386777182587405,0.0159755750547624,33,9,75,0.957916967050851,0.7077119367538196,0.07420187889655339,5.11602479079821e-08,1666.0,0.04141656662665066,0.780771010862759,0.04582142727869498,0.08199201226832306,0.21002979420018994,0.19047619047619047,0.2318840579710145,4.599033816425121,0.2603423680456491,0.16167664670658682,0.391304347826087,3.9036709190315024,0.4260240472793968,0.1377245508982036,0.6666666666666666,3.325349301397206,0.6429590381088242,3.348363458247271,0.04141656662665066,ok,lightgbm_hpo_trial_128,val,9,[],,85,below_strong
129,0.05566457902215795,0.01586425338392262,34,9,72,0.879873320097009,0.7095084319807754,0.05522268031494944,8.515982563975791e-08,1666.0,0.04141656662665066,0.5778769976314285,0.04641015429143011,0.08207107983182979,0.21283557622321952,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.02037905033625433,0.017964071856287425,0.043478260869565216,0.4337412132257225,0.02292643162828612,0.0718562874251497,0.34782608695652173,1.73496485290289,0.35051966578357446,1.3440172268248571,0.04141656662665066,ok,lightgbm_hpo_trial_129,val,2,[],,85,below_strong
130,0.10297153185672263,0.01777085856849301,30,9,80,0.9518380396025934,0.6896517806596301,0.016804158741700024,5.5234555606366255e-08,1666.0,0.04141656662665066,0.7469485357509098,0.04582424782455046,0.08169762395991195,0.20996694046265957,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.06358263704911352,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2160179335642959,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5405543101691461,2.486240174975361,0.04141656662665066,ok,lightgbm_hpo_trial_130,val,9,[],,85,below_strong
131,0.06779774785923522,0.016224656525383414,25,9,75,0.9162072809201129,0.7319069398824088,0.1051126060401096,1.8617057903290674e-08,1666.0,0.04141656662665066,0.6475411323768298,0.04639885330875456,0.08234164777671979,0.21277057251357073,0.023809523809523808,0.028985507246376812,0.5748792270531401,0.030568575504381496,0.041916167664670656,0.10144927536231885,1.012062830860019,0.06623191359282657,0.05389221556886228,0.2608695652173913,1.3012236396771675,0.20226207458732423,1.6369717091809548,0.04141656662665066,ok,lightgbm_hpo_trial_131,val,3,[],,85,below_strong
132,0.13286074023683428,0.015315552550708725,32,9,73,0.896852383336133,0.6900647380920896,0.14006818822309905,2.478628363222873e-08,1666.0,0.04141656662665066,0.763573911228481,0.045953777112975734,0.0826449361994736,0.21064768610317902,0.15476190476190477,0.18840579710144928,3.7367149758454112,0.1890156918687589,0.16766467065868262,0.4057971014492754,4.048251323440076,0.43621357244752396,0.1317365269461078,0.6376811594202898,3.180768896988632,0.6353168942327287,3.207912945428492,0.04141656662665066,ok,lightgbm_hpo_trial_132,val,9,[],,85,below_strong
133,0.06492854285612568,0.015267980055050288,33,9,71,0.8960585627001488,0.6936559527744101,0.18996879350558343,1.1948415702624804e-07,1666.0,0.04141656662665066,0.6324948045701633,0.04652513662501217,0.0829428248601998,0.21337467897599624,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.09170572651314449,0.0718562874251497,0.17391304347826086,1.73496485290289,0.1477481149378439,0.0748502994011976,0.36231884057971014,1.8072550551071769,0.298960668432851,1.5676949622942808,0.04141656662665066,ok,lightgbm_hpo_trial_133,val,1,[],,85,below_strong
134,0.09991965718814459,0.016962049169705295,30,9,75,0.9687341230818736,0.7082580435166334,0.1283609145268615,2.895634552833774e-08,1666.0,0.04141656662665066,0.7573847703574637,0.045884514028634624,0.08090925871541446,0.21032625078197686,0.03571428571428571,0.043478260869565216,0.8623188405797102,0.04075810067250866,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.21724067658447116,0.11976047904191617,0.5797101449275363,2.891608088171483,0.5813124108416547,2.4125528822528826,0.04141656662665066,ok,lightgbm_hpo_trial_134,val,6,[],,85,below_strong
135,0.04826726036338534,0.01956606233730094,24,9,33,0.8614402512087871,0.6792084225805256,0.027534217756522466,4.612753880815226e-08,1666.0,0.04141656662665066,0.5366493334422332,0.046548542113506154,0.08291907218755748,0.21347654172158598,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.07244752394538415,0.0718562874251497,0.17391304347826086,1.73496485290289,0.19064601589565927,0.04491017964071856,0.21739130434782608,1.0843530330643063,0.2303851640513552,1.1654095038463765,0.04141656662665066,ok,lightgbm_hpo_trial_135,val,1,[],,85,below_strong
136,0.09223307599088182,0.012735324059515421,32,9,64,0.9658271872065559,0.7290557024374079,1.0948191058587646,1.9888967181116378e-07,1666.0,0.04141656662665066,0.6775748005771691,0.046480205454966436,0.08291926150888529,0.21316326180644915,0.15476190476190477,0.18840579710144928,3.7367149758454112,0.21561035255757083,0.10179640718562874,0.2463768115942029,2.457866874945761,0.274200122274302,0.09281437125748503,0.4492753623188406,2.2409962683328994,0.47748114937843894,2.2269609362436107,0.04141656662665066,ok,lightgbm_hpo_trial_136,val,2,[],,85,below_strong
137,0.09930445884804681,0.015126718997638379,19,9,73,0.9400439858807256,0.6949774866683174,4.768980487473943e-05,2.5290955809499435e-08,1666.0,0.04141656662665066,0.7511048796203025,0.04607566390729948,0.08193317807980907,0.21123366037435817,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06684328510291421,0.1317365269461078,0.3188405797101449,3.180768896988632,0.31852455675565516,0.11077844311377245,0.5362318840579711,2.6747374815586222,0.5145710209904218,2.3976989629108116,0.04141656662665066,ok,lightgbm_hpo_trial_137,val,6,[],,85,below_strong
138,0.059277494111313916,0.018445611662771064,28,10,69,0.9025388787619333,0.7582088656593093,0.649944336069637,1.0050530821745883e-08,1666.0,0.04141656662665066,0.5873558211501637,0.04653921031170009,0.0829940219350804,0.21343493582221576,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.09680048909720806,0.08383233532934131,0.2028985507246377,2.024125661720038,0.1966578357448543,0.0658682634730539,0.3188405797101449,1.590384448494316,0.3246382718565315,1.431250799847087,0.04141656662665066,ok,lightgbm_hpo_trial_138,val,1,[],,85,below_strong
139,0.09798251988839879,0.016698134062639508,37,9,79,0.9247201329582927,0.666485164949079,8.99243829669991e-06,7.306358783566184e-08,1666.0,0.04141656662665066,0.744080839980761,0.04575644214744086,0.08108323738433834,0.20964775546151337,0.047619047619047616,0.057971014492753624,1.1497584541062802,0.039739148155695944,0.10778443113772455,0.2608695652173913,2.602447279354335,0.21581414306093336,0.12574850299401197,0.6086956521739131,3.0361884925800573,0.5629712655390259,2.3657808425227884,0.04141656662665066,ok,lightgbm_hpo_trial_139,val,9,[],,85,below_strong
140,0.11363912667668545,0.013330557828784798,24,9,76,0.8863851487334636,0.7240349161146634,0.06691214123026046,1.5995416604124464e-08,1666.0,0.04141656662665066,0.7583648689118183,0.04601950375030369,0.0824933539890251,0.21095594308587406,0.09523809523809523,0.11594202898550725,2.2995169082125604,0.09384552679845119,0.1377245508982036,0.3333333333333333,3.325349301397206,0.3158752802119421,0.12874251497005987,0.6231884057971014,3.108478694784344,0.5904829834929692,2.743808478889246,0.04141656662665066,ok,lightgbm_hpo_trial_140,val,9,[],,85,below_strong
141,0.11390623516141807,0.013965120714256865,26,10,74,0.8826766980537554,0.7066389170467287,0.085877074317516,4.178447079776297e-08,1666.0,0.04141656662665066,0.751023204740773,0.046043832910309695,0.08252550894953273,0.2110604940224067,0.10714285714285714,0.13043478260869565,2.5869565217391304,0.11962502547381292,0.1437125748502994,0.34782608695652173,3.46992970580578,0.3184226615039739,0.12574850299401197,0.6086956521739131,3.0361884925800573,0.580293458324842,2.7502577938974277,0.04141656662665066,ok,lightgbm_hpo_trial_141,val,9,[],,85,below_strong
142,0.06942752724325245,0.011686259013309094,29,9,72,0.8400996669938523,0.672949812717973,0.1451549855034465,2.4579621936952543e-08,1666.0,0.04141656662665066,0.6615120742696905,0.04643163159652448,0.08359924618321166,0.21273186599622107,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.08151620134501732,0.0658682634730539,0.15942028985507245,1.590384448494316,0.12125534950071326,0.08982035928143713,0.43478260869565216,2.1687060661286126,0.41828000815162014,1.6763226143080956,0.04141656662665066,ok,lightgbm_hpo_trial_142,val,15,[],,85,below_strong
143,0.09704055490050174,0.015850333665109406,18,9,78,0.9560952003103549,0.682224358386513,0.3551606422161881,1.1000317268229333e-07,1666.0,0.04141656662665066,0.747597397293839,0.0459154847594849,0.08181207261681592,0.2104346193068053,0.05952380952380952,0.07246376811594203,1.4371980676328502,0.0686773996331771,0.10778443113772455,0.2608695652173913,2.602447279354335,0.2160179335642959,0.11377245508982035,0.5507246376811594,2.747027683762909,0.5074383533727328,2.3430371661483465,0.04141656662665066,ok,lightgbm_hpo_trial_143,val,9,[],,85,below_strong
144,0.10702306768777144,0.014733801439544055,23,8,82,0.9377633161466292,0.7129830815725663,0.03455219458916996,6.190148908691412e-08,1666.0,0.04141656662665066,0.7449701886689717,0.045922065304217094,0.08177352105144395,0.21047491865491047,0.08333333333333333,0.10144927536231885,2.0120772946859904,0.05920114122681883,0.09580838323353294,0.2318840579710145,2.3132864705371867,0.17016507030772365,0.11676646706586827,0.5652173913043478,2.8193178859671963,0.5533931118809864,2.5840642140264816,0.04141656662665066,ok,lightgbm_hpo_trial_144,val,9,[],,85,below_strong
145,0.09949392284456086,0.012341444511390251,32,10,70,0.866740548635823,0.6874523504269576,0.05938836521948916,3.947117115106629e-08,1666.0,0.04141656662665066,0.7019456771301262,0.04645304650517157,0.08423744655015225,0.21294261490178806,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.11667006317505604,0.12574850299401197,0.30434782608695654,3.0361884925800573,0.26543713062971264,0.09580838323353294,0.463768115942029,2.3132864705371867,0.43020175259832893,2.4022735573773684,0.04141656662665066,ok,lightgbm_hpo_trial_145,val,9,[],,85,below_strong
146,0.11085894889899521,0.01767604686491141,41,9,75,0.9094322520190332,0.6989794142201252,0.21331499447768915,0.07993263096012374,1666.0,0.04141656662665066,0.7587550933362373,0.04582360499986343,0.08164119028210393,0.20998949205559858,0.11904761904761904,0.14492753623188406,2.8743961352657004,0.15335235378031384,0.1377245508982036,0.3333333333333333,3.325349301397206,0.35969023843488895,0.1317365269461078,0.6376811594202898,3.180768896988632,0.5940493173018138,2.676681287909073,0.04141656662665066,ok,lightgbm_hpo_trial_146,val,9,[],,85,below_strong
147,0.08900453285658294,0.013095608210304354,36,10,72,0.6098095100267937,0.7400542681327913,0.012998466468953519,1.623908352068319e-08,1666.0,0.04141656662665066,0.654674071855744,0.04641148907256392,0.08247821396250601,0.21284711412683663,0.07142857142857142,0.08695652173913043,1.7246376811594204,0.06368453230079478,0.11976047904191617,0.2898550724637681,2.891608088171483,0.2624821683309558,0.08383233532934131,0.4057971014492754,2.024125661720038,0.42041980843692683,2.1490079962183652,0.04141656662665066,ok,lightgbm_hpo_trial_147,val,2,[],,85,below_strong
