project_key,berkeley_project_id,miso_project_id,match_method,match_confidence,review_status,berkeley_capacity_mw,miso_capacity_mw,capacity_difference_mw,capacity_conflict_flag
P::J3057,J3057,J3057,exact_normalized_queue_id,0.9,accepted,75.0,75.0,0.0,False
P::J3058,J3058,J3058,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3059,J3059,J3059,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3060,J3060,J3060,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3061,J3061,J3061,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3062,J3062,J3062,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3063,J3063,J3063,exact_normalized_queue_id,1.0,accepted,143.0,143.0,0.0,False
P::J3064,J3064,J3064,exact_normalized_queue_id,1.0,accepted,157.0,157.0,0.0,False
P::J3065,J3065,J3065,exact_normalized_queue_id,1.0,accepted,20.0,20.0,0.0,False
P::J3066,J3066,J3066,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3067,J3067,J3067,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3068,J3068,J3068,exact_normalized_queue_id,0.9,accepted,110.0,110.0,0.0,False
P::J3069,J3069,J3069,exact_normalized_queue_id,1.0,accepted,70.0,70.0,0.0,False
P::J3070,J3070,J3070,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3071,J3071,J3071,exact_normalized_queue_id,0.9,accepted,140.0,140.0,0.0,False
P::J3072,J3072,J3072,exact_normalized_queue_id,0.9,accepted,120.0,120.0,0.0,False
P::J3073,J3073,J3073,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3074,J3074,J3074,exact_normalized_queue_id,0.9,accepted,250.0,250.0,0.0,False
P::J3075,J3075,J3075,exact_normalized_queue_id,0.9,accepted,560.0,560.0,0.0,False
P::J3076,J3076,J3076,exact_normalized_queue_id,0.9,accepted,500.0,500.0,0.0,False
P::J3077,J3077,J3077,exact_normalized_queue_id,0.9,accepted,250.0,250.0,0.0,False
P::J3078,J3078,J3078,exact_normalized_queue_id,0.9992,accepted,252.0,250.0,2.0,False
P::J3079,J3079,J3079,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3080,J3080,J3080,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3081,J3081,J3081,exact_normalized_queue_id,1.0,accepted,105.0,105.0,0.0,False
P::J3082,J3082,J3082,exact_normalized_queue_id,0.9,accepted,135.0,135.0,0.0,False
P::J3083,J3083,J3083,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3084,J3084,J3084,exact_normalized_queue_id,1.0,accepted,641.8,641.8,0.0,False
P::J3085,J3085,J3085,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J3086,J3086,J3086,exact_normalized_queue_id,1.0,accepted,252.96,252.96,0.0,False
P::J3087,J3087,J3087,exact_normalized_queue_id,1.0,accepted,204.6,204.6,0.0,False
P::J3088,J3088,J3088,exact_normalized_queue_id,0.9,accepted,300.0,300.0,0.0,False
P::J3089,J3089,J3089,exact_normalized_queue_id,1.0,accepted,696.0,696.0,0.0,False
P::J3090,J3090,J3090,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3091,J3091,J3091,exact_normalized_queue_id,1.0,accepted,145.0,145.0,0.0,False
P::J3092,J3092,J3092,exact_normalized_queue_id,0.9,accepted,115.0,115.0,0.0,False
P::J3093,J3093,J3093,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3094,J3094,J3094,exact_normalized_queue_id,0.9,accepted,115.0,115.0,0.0,False
P::J3095,J3095,J3095,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3096,J3096,J3096,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3097,J3097,J3097,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3098,J3098,J3098,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J3099,J3099,J3099,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J310,J310,J310,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3100,J3100,J3100,exact_normalized_queue_id,1.0,accepted,75.0,75.0,0.0,False
P::J3101,J3101,J3101,exact_normalized_queue_id,1.0,accepted,20.0,20.0,0.0,False
P::J3102,J3102,J3102,exact_normalized_queue_id,0.9,accepted,500.0,500.0,0.0,False
P::J3103,J3103,J3103,exact_normalized_queue_id,1.0,accepted,145.0,145.0,0.0,False
P::J3104,J3104,J3104,exact_normalized_queue_id,1.0,accepted,85.0,85.0,0.0,False
P::J3105,J3105,J3105,exact_normalized_queue_id,0.9,accepted,400.0,400.0,0.0,False
P::J3106,J3106,J3106,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J3107,J3107,J3107,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3108,J3108,J3108,exact_normalized_queue_id,0.9,accepted,180.0,180.0,0.0,False
P::J3109,J3109,J3109,exact_normalized_queue_id,0.9,accepted,120.0,120.0,0.0,False
P::J3110,J3110,J3110,exact_normalized_queue_id,0.9,accepted,400.0,400.0,0.0,False
P::J3111,J3111,J3111,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3112,J3112,J3112,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3113,J3113,J3113,exact_normalized_queue_id,0.9,accepted,300.0,300.0,0.0,False
P::J3114,J3114,J3114,exact_normalized_queue_id,0.9,accepted,300.0,300.0,0.0,False
P::J3115,J3115,J3115,exact_normalized_queue_id,0.9,accepted,216.0,216.0,0.0,False
P::J3116,J3116,J3116,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3117,J3117,J3117,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3118,J3118,J3118,exact_normalized_queue_id,0.9,accepted,160.0,160.0,0.0,False
P::J3119,J3119,J3119,exact_normalized_queue_id,0.9,accepted,350.0,350.0,0.0,False
P::J3120,J3120,J3120,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3121,J3121,J3121,exact_normalized_queue_id,0.9,accepted,50.0,50.0,0.0,False
P::J3122,J3122,J3122,exact_normalized_queue_id,0.85,accepted,200.0,200.0,0.0,False
P::J3123,J3123,J3123,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3124,J3124,J3124,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J3125,J3125,J3125,exact_normalized_queue_id,0.9,accepted,289.0,289.0,0.0,False
P::J3126,J3126,J3126,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3127,J3127,J3127,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J3128,J3128,J3128,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3129,J3129,J3129,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3130,J3130,J3130,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3131,J3131,J3131,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3132,J3132,J3132,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3133,J3133,J3133,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J3134,J3134,J3134,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3135,J3135,J3135,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3136,J3136,J3136,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3137,J3137,J3137,exact_normalized_queue_id,1.0,accepted,156.3,156.3,0.0,False
P::J3138,J3138,J3138,exact_normalized_queue_id,1.0,accepted,49.3,49.3,0.0,False
P::J3139,J3139,J3139,exact_normalized_queue_id,1.0,accepted,225.0,225.0,0.0,False
P::J3140,J3140,J3140,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3141,J3141,J3141,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3142,J3142,J3142,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3143,J3143,J3143,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3144,J3144,J3144,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3145,J3145,J3145,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3146,J3146,J3146,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3147,J3147,J3147,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3148,J3148,J3148,exact_normalized_queue_id,1.0,accepted,131.0,131.0,0.0,False
P::J3149,J3149,J3149,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J3150,J3150,J3150,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3151,J3151,J3151,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3152,J3152,J3152,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J3153,J3153,J3153,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J3154,J3154,J3154,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J3155,J3155,J3155,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3156,J3156,J3156,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3157,J3157,J3157,exact_normalized_queue_id,0.9501,accepted,199.8,100.0,99.80000000000001,True
P::J3158,J3158,J3158,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3159,J3159,J3159,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3160,J3160,J3160,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3161,J3161,J3161,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3162,J3162,J3162,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3163,J3163,J3163,exact_normalized_queue_id,0.9996,accepted,479.0,481.0,-2.0,False
P::J3164,J3164,J3164,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3165,J3165,J3165,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3166,J3166,J3166,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3167,J3167,J3167,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J3168,J3168,J3168,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J3169,J3169,J3169,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3170,J3170,J3170,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3171,J3171,J3171,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3172,J3172,J3172,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3173,J3173,J3173,exact_normalized_queue_id,1.0,accepted,220.0,220.0,0.0,False
P::J3174,J3174,J3174,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J3175,J3175,J3175,exact_normalized_queue_id,1.0,accepted,160.0,160.0,0.0,False
P::J3176,J3176,J3176,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3177,J3177,J3177,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J3178,J3178,J3178,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3179,J3179,J3179,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3180,J3180,J3180,exact_normalized_queue_id,1.0,accepted,110.0,110.0,0.0,False
P::J3181,J3181,J3181,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3182,J3182,J3182,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3183,J3183,J3183,exact_normalized_queue_id,0.9,accepted,125.0,125.0,0.0,False
P::J3184,J3184,J3184,exact_normalized_queue_id,0.9,accepted,145.0,145.0,0.0,False
P::J3185,J3185,J3185,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3186,J3186,J3186,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3187,J3187,J3187,exact_normalized_queue_id,1.0,accepted,37.0,37.0,0.0,False
P::J3188,J3188,J3188,exact_normalized_queue_id,1.0,accepted,35.0,35.0,0.0,False
P::J3189,J3189,J3189,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3190,J3190,J3190,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3191,J3191,J3191,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3192,J3192,J3192,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J3193,J3193,J3193,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3194,J3194,J3194,exact_normalized_queue_id,1.0,accepted,198.0,198.0,0.0,False
P::J3195,J3195,J3195,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3196,J3196,J3196,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3197,J3197,J3197,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3198,J3198,J3198,exact_normalized_queue_id,0.9,accepted,80.0,80.0,0.0,False
P::J3199,J3199,J3199,exact_normalized_queue_id,0.9,accepted,300.0,300.0,0.0,False
P::J3200,J3200,J3200,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3201,J3201,J3201,exact_normalized_queue_id,1.0,accepted,148.0,148.0,0.0,False
P::J3202,J3202,J3202,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J3203,J3203,J3203,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3204,J3204,J3204,exact_normalized_queue_id,1.0,accepted,190.0,190.0,0.0,False
P::J3205,J3205,J3205,exact_normalized_queue_id,1.0,accepted,80.0,80.0,0.0,False
P::J3206,J3206,J3206,exact_normalized_queue_id,1.0,accepted,194.0,194.0,0.0,False
P::J3207,J3207,J3207,exact_normalized_queue_id,0.95,accepted,100.0,100.0,0.0,False
P::J3208,J3208,J3208,exact_normalized_queue_id,1.0,accepted,10.0,10.0,0.0,False
P::J3209,J3209,J3209,exact_normalized_queue_id,1.0,accepted,350.0,350.0,0.0,False
P::J3210,J3210,J3210,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3211,J3211,J3211,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3212,J3212,J3212,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3213,J3213,J3213,exact_normalized_queue_id,0.9927,accepted,51.0,55.0,-4.0,False
P::J3214,J3214,J3214,exact_normalized_queue_id,0.9,accepted,185.0,185.0,0.0,False
P::J3215,J3215,J3215,exact_normalized_queue_id,1.0,accepted,594.0,594.0,0.0,False
P::J3216,J3216,J3216,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3217,J3217,J3217,exact_normalized_queue_id,1.0,accepted,60.0,60.0,0.0,False
P::J3218,J3218,J3218,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3219,J3219,J3219,exact_normalized_queue_id,1.0,accepted,3.0,3.0,0.0,False
P::J3220,J3220,J3220,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3221,J3221,J3221,exact_normalized_queue_id,1.0,accepted,49.0,49.0,0.0,False
P::J3222,J3222,J3222,exact_normalized_queue_id,1.0,accepted,109.0,109.0,0.0,False
P::J3223,J3223,J3223,exact_normalized_queue_id,0.9,accepted,88.0,88.0,0.0,False
P::J3224,J3224,J3224,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3225,J3225,J3225,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3226,J3226,J3226,exact_normalized_queue_id,0.9,accepted,130.0,130.0,0.0,False
P::J3227,J3227,J3227,exact_normalized_queue_id,0.95,accepted,80.0,80.0,0.0,False
P::J3228,J3228,J3228,exact_normalized_queue_id,1.0,accepted,26.0,26.0,0.0,False
P::J3229,J3229,J3229,exact_normalized_queue_id,0.9,accepted,140.0,140.0,0.0,False
P::J3230,J3230,J3230,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3231,J3231,J3231,exact_normalized_queue_id,0.9,accepted,100.0,100.0,0.0,False
P::J3232,J3232,J3232,exact_normalized_queue_id,1.0,accepted,500.0,500.0,0.0,False
P::J3233,J3233,J3233,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J3234,J3234,J3234,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J3235,J3235,J3235,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3236,J3236,J3236,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3237,J3237,J3237,exact_normalized_queue_id,1.0,accepted,86.0,86.0,0.0,False
P::J3238,J3238,J3238,exact_normalized_queue_id,1.0,accepted,155.0,155.0,0.0,False
P::J3239,J3239,J3239,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3240,J3240,J3240,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3241,J3241,J3241,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3242,J3242,J3242,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3243,J3243,J3243,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3244,J3244,J3244,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3245,J3245,J3245,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3246,J3246,J3246,exact_normalized_queue_id,1.0,accepted,120.0,120.0,0.0,False
P::J3247,J3247,J3247,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3248,J3248,J3248,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3249,J3249,J3249,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3250,J3250,J3250,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3251,J3251,J3251,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3252,J3252,J3252,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3253,J3253,J3253,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3254,J3254,J3254,exact_normalized_queue_id,0.9,accepted,175.0,175.0,0.0,False
P::J3255,J3255,J3255,exact_normalized_queue_id,1.0,accepted,350.0,350.0,0.0,False
P::J3256,J3256,J3256,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3257,J3257,J3257,exact_normalized_queue_id,1.0,accepted,190.0,190.0,0.0,False
P::J3258,J3258,J3258,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3259,J3259,J3259,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3260,J3260,J3260,exact_normalized_queue_id,1.0,accepted,97.0,97.0,0.0,False
P::J3261,J3261,J3261,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3262,J3262,J3262,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3263,J3263,J3263,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3264,J3264,J3264,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3265,J3265,J3265,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3266,J3266,J3266,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3267,J3267,J3267,exact_normalized_queue_id,1.0,accepted,50.0,50.0,0.0,False
P::J3268,J3268,J3268,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3269,J3269,J3269,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3270,J3270,J3270,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3271,J3271,J3271,exact_normalized_queue_id,1.0,accepted,230.0,230.0,0.0,False
P::J3272,J3272,J3272,exact_normalized_queue_id,1.0,accepted,85.0,85.0,0.0,False
P::J3273,J3273,J3273,exact_normalized_queue_id,1.0,accepted,473.8,473.8,0.0,False
P::J3274,J3274,J3274,exact_normalized_queue_id,1.0,accepted,290.0,290.0,0.0,False
P::J3275,J3275,J3275,exact_normalized_queue_id,1.0,accepted,249.0,249.0,0.0,False
P::J3276,J3276,J3276,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3277,J3277,J3277,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3278,J3278,J3278,exact_normalized_queue_id,1.0,accepted,90.0,90.0,0.0,False
P::J3279,J3279,J3279,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3280,J3280,J3280,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3281,J3281,J3281,exact_normalized_queue_id,1.0,accepted,170.0,170.0,0.0,False
P::J3282,J3282,J3282,exact_normalized_queue_id,0.9337,accepted,297.0,100.0,197.0,True
P::J3283,J3283,J3283,exact_normalized_queue_id,0.9741,accepted,135.0,100.0,35.0,True
P::J3284,J3284,J3284,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3285,J3285,J3285,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3286,J3286,J3286,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3287,J3287,J3287,exact_normalized_queue_id,0.955,accepted,200.0,110.0,90.0,True
P::J3288,J3288,J3288,exact_normalized_queue_id,0.9,accepted,125.0,125.0,0.0,False
P::J3289,J3289,J3289,exact_normalized_queue_id,0.8255,accepted,235.0,60.0,175.0,True
P::J3290,J3290,J3290,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3291,J3291,J3291,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3292,J3292,J3292,exact_normalized_queue_id,1.0,accepted,193.0,193.0,0.0,False
P::J3293,J3293,J3293,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3294,J3294,J3294,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3295,J3295,J3295,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3296,J3296,J3296,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3297,J3297,J3297,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3298,J3298,J3298,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3299,J3299,J3299,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3300,J3300,J3300,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3301,J3301,J3301,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J3302,J3302,J3302,exact_normalized_queue_id,1.0,accepted,105.0,105.0,0.0,False
P::J3303,J3303,J3303,exact_normalized_queue_id,1.0,accepted,400.0,400.0,0.0,False
P::J3304,J3304,J3304,exact_normalized_queue_id,1.0,accepted,350.0,350.0,0.0,False
P::J3305,J3305,J3305,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3306,J3306,J3306,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3307,J3307,J3307,exact_normalized_queue_id,1.0,accepted,300.0,300.0,0.0,False
P::J3308,J3308,J3308,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J3309,J3309,J3309,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3310,J3310,J3310,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3311,J3311,J3311,exact_normalized_queue_id,1.0,accepted,400.0,400.0,0.0,False
P::J3312,J3312,J3312,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3313,J3313,J3313,exact_normalized_queue_id,1.0,accepted,263.0,263.0,0.0,False
P::J3314,J3314,J3314,exact_normalized_queue_id,0.9,accepted,200.0,200.0,0.0,False
P::J3315,J3315,J3315,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3316,J3316,J3316,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3317,J3317,J3317,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3318,J3318,J3318,exact_normalized_queue_id,0.9,accepted,300.0,300.0,0.0,False
P::J3319,J3319,J3319,exact_normalized_queue_id,0.9,accepted,150.0,150.0,0.0,False
P::J3320,J3320,J3320,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3321,J3321,J3321,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3322,J3322,J3322,exact_normalized_queue_id,1.0,accepted,325.0,325.0,0.0,False
P::J3323,J3323,J3323,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3324,J3324,J3324,exact_normalized_queue_id,1.0,accepted,200.0,200.0,0.0,False
P::J3325,J3325,J3325,exact_normalized_queue_id,1.0,accepted,140.0,140.0,0.0,False
P::J3326,J3326,J3326,exact_normalized_queue_id,1.0,accepted,250.0,250.0,0.0,False
P::J3327,J3327,J3327,exact_normalized_queue_id,1.0,accepted,130.0,130.0,0.0,False
P::J3328,J3328,J3328,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3329,J3329,J3329,exact_normalized_queue_id,1.0,accepted,145.0,145.0,0.0,False
P::J3330,J3330,J3330,exact_normalized_queue_id,1.0,accepted,705.0,705.0,0.0,False
P::J3331,J3331,J3331,exact_normalized_queue_id,1.0,accepted,470.0,470.0,0.0,False
P::J3332,J3332,J3332,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3333,J3333,J3333,exact_normalized_queue_id,1.0,accepted,150.0,150.0,0.0,False
P::J3334,J3334,J3334,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3335,J3335,J3335,exact_normalized_queue_id,1.0,accepted,222.0,222.0,0.0,False
P::J3336,J3336,J3336,exact_normalized_queue_id,1.0,accepted,41.8,41.8,0.0,False
P::J3337,J3337,J3337,exact_normalized_queue_id,1.0,accepted,230.0,230.0,0.0,False
P::J3338,J3338,J3338,exact_normalized_queue_id,1.0,accepted,199.99,199.99,0.0,False
P::J3339,J3339,J3339,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3340,J3340,J3340,exact_normalized_queue_id,1.0,accepted,175.0,175.0,0.0,False
P::J3341,J3341,J3341,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3342,J3342,J3342,exact_normalized_queue_id,1.0,accepted,180.0,180.0,0.0,False
P::J3343,J3343,J3343,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
P::J3344,J3344,J3344,exact_normalized_queue_id,1.0,accepted,100.0,100.0,0.0,False
